,name,type,formed,Search Location,stage,company,acquired,Searchfund Index,searchWebsite,companyWebsite,industry,Acquistion Location,searchers,investors,associates,Search Length,search long,search lat,acquisition lat,acquisition long,Miles Between Search and Acquisiton
2064,Big Cove  ,Traditional,2020-02-03,"Atlanta, GA, USA",Search,,,1762,https://www.bigcovepartners.com/,,,,'Bill Igou ',"'Kent Weaver', 'Rameez Ansari ', 'Steve Lau ', 'Coley Andrews', 'Jim Southern', 'Scott Alderman', 'Ed Weisiger ', 'Badge Stone', 'Brad Brown', 'Mark Selcow ', 'Matt Glickman ', 'Rick Gustafson ', 'Lucas Braun', 'Mahesh Rajasekharan', 'G.J. King ', 'Will Bressman'",,,-84.3902644,33.7489924,NaN,NaN,NaN
2065,Ferrite Capital  ,Self Funded,2021-05-01,"Detroit, MI, USA",Search,,,2018,https://ferritecapital.com/,,,,'Hugo Fritsch',,,,-83.0466403,42.3315509,NaN,NaN,NaN
2066,EIR at GT Entrepreneurs (GTE)  ,Traditional,2018-07-01,"Pittsburgh, PA, USA",Search,,,2274,https://www.gtentrepreneurs.com/,,,,'Phil Hahn',,,,-79.9900861,40.4416941,NaN,NaN,NaN
2067,Succession Associates  Handelshochschule Leipzig,Traditional,2015-09-09,"Frankfurt am Main, Germany",Search,,,227,http://www.succession-associates.de/,,,,'Kilian Lamprecht',"'Ulrich Weinreuter ', 'Jrgen Rilling ', 'Simon Webster', 'Kirk Riedinger', 'Ritz Steytler', 'Jose M Cabiedes ', 'Luis Cabiedes', 'Sandro Mina', 'Martin Steber', 'Jan-Henning Woitschatzke', 'Frank Kenny ', 'Bill Egan ', 'Peter Schober', 'Luis Navarro ', 'Miguel Albero ', 'Rob Johnson ', 'Len Bartolom ', 'Miguel Angel Cestero de Francisco ', 'Francisco Galiana ', 'Jos M. Jerz ', 'Jorge Maortua ', 'Marcelo Castro Zappa'",,,8.6820917,50.1106444,NaN,NaN,NaN
2068,NextGen Growth Partners  ,Traditional,2017-09-30,"Chicago, IL, USA",Search,,,1251,https://nextgengp.com/,,,,'Scott Van Duinen',,,,-87.6244212,41.8755616,NaN,NaN,NaN
2069,GREITER Ag Fund  ,Traditional,2020-08-03,"Monterrey, Nuevo Leon, Mexico",Explore,,,1507,,,,,'Diego Rodriguez',,,,-100.315258,25.6802019,NaN,NaN,NaN
2070,F/AS Ventures  ,Self Funded,,"Los Angeles, California, United States",Raise,,,1763,https://www.fas.ventures/,,,,'Devon Ferreira',,,,-118.242766,34.0536909,NaN,NaN,NaN
2071,Crete Mechanical Group  ,Self Funded,2020-05-14,"NYC, NY, USA",Explore,,,2019,https://cretemechanical.com/,,,,'Benjamin Palin',,,,-74.0060152,40.7127281,NaN,NaN,NaN
2072,ImperialOwls Capital  ,Self Funded,2021-08-01,"Paris, France",Search,,,2275,www.imperialowls.capital,,,,'Jean Paul (JP) Meynard',,,,2.3200410217200766,48.8588897,NaN,NaN,NaN
2073,Shoreline Growth Capital  ,Traditional,2015-09-09,"Minneapolis, MN, United States",Inactive,,,228,http://www.shorelinegp.com/,,,,"'Spenser Frank', 'Nick Arellano'","'Will Thorndike', 'Jim Wilder', 'Joe Niehaus', 'Tushar Shah', 'Stephen Clearman', 'Jim Southern', 'Coley Andrews', 'Scott Alderman', 'Cregg Baumbaugh', 'Mitch Cohen', 'Robert Dahl ', 'Chris Brooks ', 'David Dodson', 'Jim Johnson', 'Kent Weaver', 'Bill Egan ', 'Matt Diamond', 'Michael Litt ', 'Will Stevenson', 'Howard Stevenson ', 'Ted McCarthy', 'Jim Ellis', 'Gerald Risk', 'Kevin Taweel'",,,-93.2654692,44.9772995,NaN,NaN,NaN
2074,Agape Capital  ,Single Sponsor,2017-06-01,"Irving, TX, United States",Inactive,,,740,www.capitalagape.com,,,,'Xavier Autrey Holschneider','Invictus Management ',,,-96.9442177,32.8295183,NaN,NaN,NaN
2075,"One In A Row Ventures, LLC  ",Traditional,2018-08-01,"Pensacola, FL, USA",Search,,,996,www.oneinarow.com,,,,'Jason Crawford',,,,-87.2169149,30.421309,NaN,NaN,NaN
2076,Evergreen Growth Partners  ,Traditional,2020-09-01,"Foster City, CA, USA",Search,,,1508,https://www.evergreen-gp.com/,,,,'Matthew Udomphol',"'Alex Gelman', 'Andy Love', 'Lucas Braun', 'Ryan Robinson ', 'Max Korenvaes ', 'Mark Sinatra', 'Tyler Coats', 'Richard Augustyn', 'Larry Dunn', 'Tiffany Augustyn', 'David Dodson', 'Susan Pohlmeyer', 'Will Thorndike', 'Jeff Stevens', 'Ashley Giesler', 'Jim Southern', 'Coley Andrews', 'Scott Alderman', 'Cregg Baumbaugh', 'Mitch Cohen', 'Aaron Perrine', 'Saumil Jariwala'",,,-122.2688522,37.5600336,NaN,NaN,NaN
2077,Korea Search Investment Partners  ,Traditional,2021-11-01,"Seoul, South Korea",Search,,,1764,https://www.koreasearchinvestments.com,,,,"'Charles Ryu', 'Taeksu Wang'",,,,126.9782914,37.5666791,NaN,NaN,NaN
2078,Restaurant Acquisition Partners  ,Self Funded,2021-05-01,"Miami, FL, USA",Search,,,2020,www.restaurantacquisitionpartners.com,,,,'Greg Bourassa',,,,-80.19362,25.7741728,NaN,NaN,NaN
2079,"Spinnaker Capital Management, LLC  ",Traditional,2021-01-01,"Boston, Massachusetts, United States",Search,,,2276,https://www.spinnakersearchcapital.com/,,,,'Max Schaefer',"'Tushar Shah', 'Tomas Bergstrand', 'Blake Macleod', 'Paul Davies', 'Rene Lajous', 'Daniel Turkel ', 'Alon Amar', 'Will Thorndike', 'Joe Niehaus', 'Craig Burr ', 'Matthew Burr', 'Jason Kania', 'Peter Schober'",,,-71.0582912,42.3602534,NaN,NaN,NaN
2080,Tera Capital  ,Traditional,2016-06-06,"Polanco I Sección, Mexico City, Mexico",Inactive,,,229,inactive: http://teracapital.mx/,,,,"'Santiago Villalobos', 'Jose Eduardo Guraieb Monroy'","'Sandro Mina', 'Martin Steber', 'Guillermo Zambrano', 'Angel Alvarez Cadavieco'",,,-99.207509,19.4412812,NaN,NaN,NaN
2081,Providence Friends Capital (HWI Partners - Search Fund II)  ,Traditional,2005-01-01,"Philadelphia, PA, United States",Inactive,,,485,https://providencefriendscapital.com/,,,,'Martin Hunt ',"'Bertram Scott ', 'Earl F.Hilliard ', 'Brian Holland ', 'Lee Ciccarelli ', 'Preston Polk ', 'Stephen Hurly ', ""Michael F O'Connell"", 'Joe McGhee', 'Will Thorndike', 'Alexander Wit '",,,-75.1635262,39.9527237,NaN,NaN,NaN
2082,"Summer Mornings Legacy Partners, LLC  ",Self Funded,,"Pittsburgh, PA, USA",Search,,,997,https://www.summermorningsllc.com/,,,,'Nick Barone',,,,-79.9900861,40.4416941,NaN,NaN,NaN
2083,Glen Highlands Partners  ,Traditional,2018-09-01,"San Francisco, CA, USA",Search,,,1253,,,,,"'Fred Studier', 'Brendan McLoughlin ', 'Joe Siedel'","'Will Thorndike', 'Mark Hilderbrand ', 'Barry Reynolds '",,,-122.419906,37.7790262,NaN,NaN,NaN
2084,Dynamis Capital  ,Self Funded,2019-11-01,"Raleigh, NC, USA",Search,,,1509,,,,,'Austin Adams',,,,-78.6390989,35.7803977,NaN,NaN,NaN
2085,Navega Capital SL  ,Traditional,2019-06-01,"Madrid, Spain",Acquired,Kapalua Trading S.A.,,1765,https://www.navegacapital.com/,,,,'Rafael Moreno Alcolea ',"'Simon Bores ', 'Ignacio Olavarra', 'Jos Moreno', 'Angel Alvarez Cadavieco', 'Jose M Cabiedes ', 'Manuel Pardo Martn ', 'Tushar Shah', 'Brad Brown'",,,-3.7035825,40.4167047,NaN,NaN,NaN
2086,Audentes  ,Traditional,,"Barcelona, Spain",Explore,,,2021,,,,,'Noel Ortiz',,,,2.1774322,41.3828939,NaN,NaN,NaN
2087,Element Growth Management  ,Traditional,2021-07-01,"Los Angeles, CA, USA",Explore,,,2277,,,,,"""Liz O'Connor""",,,,-118.242766,34.0536909,NaN,NaN,NaN
2088,"Euston Capital, Ltd.  ",Self Funded,2014-03-01,"Hertfordshire, United Kingdom",Search,,,486,http://www.eustoncapital.com/get-in-touch.html,,,,"'Rajiv Bhala ', 'Max Silver ', 'James Lester '",,,,-0.0978551922452396,51.8400523,NaN,NaN,NaN
2089,Cohesium Entrepreneurs  ,Traditional,2018-11-07,"Paris, France",Search,,,998,https://www.linkedin.com/company/cohesium-entrepreneurs/,,,,'Nicolas Pierret',,,,2.3200410217200766,48.8588897,NaN,NaN,NaN
2090,Caribou Capital,Self Funded,2019-01-01,London,Search,,,1254,www.cariboucapital.co.uk,,,,,,,,-0.1276474,51.5073219,NaN,NaN,NaN
2091,Tychus & Ed Capital LLC  ,Single Sponsor,,"Delaware, USA",Explore,,,1510,,,,,'Edem Lawson',,,,-75.4013315,38.6920451,NaN,NaN,NaN
2092,Crux Capital Partners  ,Traditional,2021-01-01,"Sydney NSW, Australia",Explore,,,1766,www.cruxcapitalpartners.com,,,,'Orlando Guerra',,,,151.2164539,-33.8548157,NaN,NaN,NaN
2093,Architectural / Engineering Services  ,Single Sponsor,2021-06-06,Florida,Explore,,,2022,,,,,'Kaleb Soller',,,,-81.4639835,27.7567667,NaN,NaN,NaN
2094,"Faircrest Capital, LLC  Stanford University - Graduate School of Business",Traditional,1998-05-01,"Issaquah, WA, United States",Inactive,,,487,,,,,'Edward Yim ',,,,-122.0432974,47.5348778,NaN,NaN,NaN
2095,Equyti Capital  ,Traditional,2018-12-07,"Austin, TX, USA",Raise,,,999,www.equyti.com,,,,'Leandro Maya',,,,-97.7436995,30.2711286,NaN,NaN,NaN
2096,Icosian Capital  ,Traditional,2021-03-01,"Dallas, TX, USA",Search,,,2023,icosiancapital.com,,,,'Shree Kodavatiganti',,,,-96.7968559,32.7762719,NaN,NaN,NaN
2097,Essex Bay Capital  ,Traditional,2021-01-01,"Essex, Massachusetts, United States",Search,,,2279,https://essexbay.com/,,,,'Franklin Foster',,,,-70.7828255,42.6320389,NaN,NaN,NaN
2098,Braxos Capital  Stanford University - Graduate School of Business,Self Funded,2012-07-07,"Milwaukee, WI, United States",Inactive,,,232,,,,,'Ben Kessler',,,,-87.922497,43.0349931,NaN,NaN,NaN
2099,Hardwood Hollow  ,Self Funded,2017-10-01,"Jackson, MS, United States",Search,,,744,www.hardwoodhollow.com,,,,'David Davis',,,,-90.1847691,32.2990021,NaN,NaN,NaN
2100,Chestnut Lane Capital  ,Traditional,,"Toronto, ON, Canada",Explore,,,1000,,,,,'Prashanth Gopalan',,,,-79.3839347,43.6534817,NaN,NaN,NaN
2101,Crownstar Capital Partners  ,Single Sponsor,2019-09-01,"New York, NY, USA",Search,,,1256,https://www.crownstarcapital.com,,,,'Allam Taj',,,,-74.0060152,40.7127281,NaN,NaN,NaN
2102,Ducato Capital  ,Traditional,2020-07-01,"São Paulo, State of São Paulo, Brazil",Raise,,,1512,www.ducatocapital.com,,,,"'Lus Dearo', 'Luis Oliani'",,,,NaN,NaN,NaN,NaN,NaN
2103,"Birch Heritage Partners, LLC  ",Traditional,2021-04-08,"Chicago, IL, USA",Search,,,2024,https://www.birchheritage.com/,,,,"'Michael Simms', 'Richard Si '",,,,-87.6244212,41.8755616,NaN,NaN,NaN
2104,CornerView Capital  ,Self Funded,2021-04-28,"West Palm Beach, FL, USA",Search,,,2280,cornerviewcapital.com,,,,'Rob Gallo',,,,-80.0532942,26.715364,NaN,NaN,NaN
2105,Pacific Growth Partners  Stanford University - Graduate School of Business,Self Funded,2012-07-07,"Palo Alto, CA, United States",Inactive,,,233,http://www.pacificgrowthpartners.com/,,,,"'Ryan Kluft', 'Mats Bergstrom'",,,,-122.1598465,37.4443293,NaN,NaN,NaN
2106,Mayborn Capital  ,Self Funded,2017-10-30,"Dallas, TX, United States",Search,,,745,https://www.mayborncapital.com/,,,,'Jonathan Dietz',,,,-96.7968559,32.7762719,NaN,NaN,NaN
2107,DVP Capital  ,Traditional,2019-09-15,"Minneapolis, MN, USA",Raise,,,1257,,,,,'Derek van der Plaat',,,,-93.2654692,44.9772995,NaN,NaN,NaN
2108,Avneet  ,Traditional,2020-07-25,"Mountainside, NJ, USA",Raise,,,1513,WWW.AVNEETH.COM,,,,'Torey Hall',,,,-74.3573722,40.6723242,NaN,NaN,NaN
2109,Goldmatch Capital Partners  ,Traditional,2020-07-01,"Dallas, TX, USA",Acquired,OneShield Software (P&C Insurance Solutions),,1769,https://www.goldmatchcapital.com/,https://oneshield.com/,,"Marlborough, MA, USA",'Brandon Parker',"'Larry Dunn', 'Richard Augustyn', 'Tiffany Augustyn'",,,-96.7968559,32.7762719,42.3459271,-71.5522874,1524.7837987361397
2110,"Birch Heritage Partners, LLC  ",Traditional,2021-04-08,"Chicago, IL, USA",Search,,,2025,https://www.birchheritage.com/,,,,"'Richard Si', 'Michael Simms'",,,,-87.6244212,41.8755616,NaN,NaN,NaN
2111,Citium Capital  ,Traditional,2020-12-01,United Kingdom,Search,,,2281,https://citiumcap.com/,,,,'Paul Quirk',,,,-3.2765753,54.7023545,NaN,NaN,NaN
2112,Caatinga Capital  ,Traditional,2018-12-23,"Fortaleza - State of Ceará, Brazil",Search,,,1002,www.caatingacapital.com,,,,"'Marcelo Gomes', 'Rogerio Santos'","'Rameez Ansari ', 'Steve Lau ', 'Sandro Mina', 'Martin Steber', 'Tobias Raeber ', 'Jeff Stevens', 'Ashley Giesler', 'Walker Hobson', 'Macon Carroll', 'Badge Stone', 'Cecilia Lulli', 'Felipe Corcuera', 'Javier Paez', 'Guillermo Zambrano', 'Mario Sicilia ', 'Jan Simon', 'Alexander Saller', 'Rafael Bassani', 'Kurt Leedy', 'Jamie Turner ', 'Lucas Braun', 'Ryan Robinson ', 'Esteban Kallay', 'Kent Weaver', 'Lysandra Alves ', 'Thiago de Assis Silva', 'Paulo Henrique Landim Junior', 'Rafael Somoza', 'Jos Stella'",,,NaN,NaN,NaN,NaN,NaN
2113,Atlante Capital  ,Traditional,2021-01-01,"São Paulo, State of São Paulo, Brazil",Search,,,1514,https://en.atlantecapital.com.br/,,,,'Caio Nascimbeni',"'Henrique Duarte', 'Rafael Bassani', 'Renato Abissamra', 'Ricardo Kanitz ', 'Kyle Coots', 'Kurt Leedy', 'Chase Banks', 'Stephen Clearman', 'Tushar Shah', 'Daniel Fernandez ', 'Raphael Klein', 'Diniz Bernardo Nunes ', 'Ignacio Olavarra', 'Simon Bores '",,,NaN,NaN,NaN,NaN,NaN
2114,Icosian Capital  ,Traditional,,"Dallas, TX, USA",Search,,,2026,Icosiancapital.com,,,,'Landen Shirley',,,,-96.7968559,32.7762719,NaN,NaN,NaN
2115,Bitacora Partners  ,Traditional,2021-10-01,"Barcelona, Spain",Search,,,2282,https://bitacorapartners.com/,,,,'Arnau Anglerill','Jos Moreno',,,2.1774322,41.3828939,NaN,NaN,NaN
2116,"1912 Capital  Indiana University, Bloomington/Indianapolis - Kelley School of Business",Self Funded,2017-02-01,"Phoenix, AZ, United States",Explore,,,491,,,,,"'Tony Perone', 'Chase Lane'",,,,-112.0741417,33.4484367,NaN,NaN,NaN
2117,Peepal Tree Capital  ,Traditional,2017-11-01,"Hoboken, NJ, United States",Search,,,747,peepaltreecapital.com,,,,'Prathamesh Naik',"'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Todd Tracey', 'Andy Love', 'Brad Buser', 'B.A. Cullum', 'Sandro Mina', 'Martin Steber', ""MK O'Connell"", 'Matt Friesl ', 'Tom Cassutt', 'David Lazier', 'Scott Asen', 'Tushar Shah', 'Gerald Risk', 'Ted McCarthy', 'Kent Weaver', 'Matthew Burr', 'Peter Schober', 'Jan-Henning Woitschatzke', 'Brad Brown', 'Charbel Zreik'","'Jeff Listhaus', 'Matt Greenberg ', 'Benjamin Feder', 'Jordan Gluck ', 'Afsheen Ayaz ', 'Yuthika Shetty', 'Aarti Salyankar'",,-74.0323752,40.7433066,NaN,NaN,NaN
2118,"OsCarKeyClub, LLC - Classic Car Fund sponsored by AutoMaximizer, Inc.  ",Single Sponsor,2019-10-01,"Forty Fort, PA, USA",Explore,,,1259,http://www.oscarkeyclub.com/,,,,'Eric Melin',,,,-75.8782519,41.2789699,NaN,NaN,NaN
2119,"Washington Square Capital, LLC  ",Self Funded,2020-06-01,"New York, NY, USA",Search,,,1515,washingtonsqcapital.com,,,,"'Colin Walsh', 'David Lim', 'Rich Bubbico'",,,,-74.0060152,40.7127281,NaN,NaN,NaN
2120,Estelio Partners  ,Traditional,2020-10-01,"Palo Alto, California, United States",Search,,,1771,https://www.esteliopartners.com/,,,,'Luka Salamunic',"'Alex Stavros', 'Andrew Saltoun ', 'Coley Andrews', 'Kent Weaver', 'Kevin Oxendine', 'Rich Kelley', 'Sara Rosenthal'",,,-122.1598465,37.4443293,NaN,NaN,NaN
2121,Horizon Holdings  ,Traditional,2021-06-30,"Auckland, New Zealand",Raise,,,2027,www.horizonholdings.co.nz,,,,'Mike Bullot',,,,174.7631803,-36.852095,NaN,NaN,NaN
2122,Héritage Transmission  ,Traditional,2021-03-01,"Paris, Île-de-France, France",Search,,,2283,https://www.heritagetransmission.fr/,,,,'Clement Hurpin',"'Sebastien Jacquemoud ', 'Alex Myers ', 'Steve Ressler'",,,2.3200410217200766,48.8588897,NaN,NaN,NaN
2123,Antares Equity Partners  Columbia University - Columbia Business School,Self Funded,2015-11-11,"Santo Domingo, Distrito Nacional, Dominican Republic",Search,,,236,http://antaresep.com/,,,,'Alvaro De Camps',,,,-69.942111,18.4801972,NaN,NaN,NaN
2124,Brighton Square  ,Traditional,2019-10-01,"Minneapolis, MN, USA",Explore,,,1260,brightonsquare.us,,,,"""Tim O'Neil""",,,,-93.2654692,44.9772995,NaN,NaN,NaN
2125,Quercus Mittelstandsnachfolge  ,Self Funded,2020-04-01,"Cologne, Deutschland",Search,,,1516,www.quercus-nachfolge.de,,,,'Benedikt Scheffer',,,,6.959974,50.938361,NaN,NaN,NaN
2126,Golden Search Fund  ,Self Funded,2018-11-01,"New York, NY, USA",Search,,,1772,,,,,'Radoslav Lambev',,,,-74.0060152,40.7127281,NaN,NaN,NaN
2127,DCG  ,Traditional,,"Davis, CA, USA",Explore,,,2284,,,,,'Joshua Basa',,,,-121.744583,38.545379,NaN,NaN,NaN
2128,Dynamic Management Partners  ,Traditional,2015-10-01,"Richmond, Virginia, United States",Inactive,,,493,,,,,'Michael Fay ',"'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Jeff Stevens', 'Ashley Giesler', 'Greg Matthews', 'Richard Augustyn', 'Larry Dunn', 'Scott Alderman', 'Cregg Baumbaugh', 'Mitch Cohen', 'Jim Southern', 'Coley Andrews', 'Paul Davies', 'Rene Lajous', 'Chris Sekula', 'David Dodson', 'Susan Pohlmeyer', 'Graham Weaver', 'Uri Cohen ', 'Robert Dahl ', 'Grant Schafle'",,,-77.43428,37.5385087,NaN,NaN,NaN
2129,Tempus Capital  ,Self Funded,2017-08-01,"Beaconsfield, United Kingdom",Search,,,749,https://www.tempus-capital.com,,,,"'Brendan Thomas ', 'Patrick Boyle ', 'James Boyle '",,,,-0.6571233,51.6082881,NaN,NaN,NaN
2130,One North Holdings  ,Self Funded,2018-11-18,"Texas, USA",Search,,,1005,www.onenorthholdings.com,,,,'Nissi Kim',,,,-99.68300099546674,31.168570000000003,NaN,NaN,NaN
2131,"Aber Capital Group, LLC  ",Self Funded,2019-09-01,"Cleveland, OH, USA",Search,,,1261,https://abercapitalgroup.com/,,,,'Bob Aber',,,,-81.6934446,41.5051613,NaN,NaN,NaN
2132,iGOTHAM Capital  ,Traditional,,"New York, NY, USA",Search,,,1517,,,,,'Sandalina Sattar',,,,-74.0060152,40.7127281,NaN,NaN,NaN
2133,Summers Advisory Capital  ,Single Sponsor,2020-02-04,"Portland, OR, USA",Explore,,,1773,,,,,'Chad Summers',,,,-122.6741949,45.5202471,NaN,NaN,NaN
2134,"Arnell Capital, LLC  ",Traditional,2021-06-04,"Boston, MA, USA",Search,,,2029,https://www.arnellcap.com/,,,,"'Coley Andrews', 'Jim Southern', 'Kevin Oxendine', 'Joel Peterson', 'Clint Peterson', 'Richard Augustyn', 'Lawrence Dunn ', 'Tiffany Augustyn', 'Dave Carver ', 'Rich Kelley', 'Jim Edmunds', 'Todd Tracey', 'Sara Rosenthal', 'Rob LeBlanc', 'Andrew Locke', 'Niel Wyma', 'Dan Chetrit', 'Liroy Haddad ', 'Kent Weaver', 'Ryan Robinson ', 'Lucas Braun', 'Matthew Burr', 'Alex Gelman', 'Mark Anderegg'",,,,-71.0582912,42.3602534,NaN,NaN,NaN
2135,E-commerce Holdings ,Self Funded,,"Chicago, IL, USA",Raise,,,2285,www.ecommholdingsllc.com,,,,'Gaylon  Bullard ',,,,-87.6244212,41.8755616,NaN,NaN,NaN
2136,Fortaleza Capital Group  ,Traditional,1999-01-01,"Miami Beach, FL, United States",Inactive,,,494,,,,,'Enrique Kaufer ','Michael De Anda ',,,-80.1353006,25.7929198,NaN,NaN,NaN
2137,BuyFamCo  ,Self Funded,,"West Hartford, CT, United States",Search,,,750,,,,,'Alex Paiuk',"'James Ryan', 'Westheimer Capital '",'Michael Connolly (intern) ',,-72.7420399,41.7620447,NaN,NaN,NaN
2138,CULPER LEGACY CAPITAL  ,Self Funded,2018-08-28,"NY, USA",Explore,,,1006,,,,,'Jody Lupo',,,,-75.8449946,43.1561681,NaN,NaN,NaN
2139,Bodhi Tree Ventures  ,Traditional,2016-06-13,"Sydney NSW, Australia",Raise,,,1262,https://bodhitreeventures.com.au,,,,'Ankit Mishra',,,,151.2164539,-33.8548157,NaN,NaN,NaN
2140,Interro Partners  ,Single Sponsor,2019-11-13,"Chicago, IL, USA",Search,,,1518,www.interropartners.com,,,,"'Greg Janes', 'Joe Rizzi'",,,,-87.6244212,41.8755616,NaN,NaN,NaN
2141,NC Small Business Buyers  ,Self Funded,2021-04-01,"Raleigh, North Carolina, United States",Search,,,2030,https://www.ncsmallbusinessbuyers.com/,,,,'Matthew Cox',,,,-78.6390989,35.7803977,NaN,NaN,NaN
2142,1Derlife Growth ,Self Funded,2020-04-01,Singapore,Search,,,2286,https://www.1derlifegp.com/,,,,'Gregory Lee',,,,103.8194992,1.357107,NaN,NaN,NaN
2143,Quinten Capital  ,Traditional,2016-07-01,"New York, NY, United States",Search,,,239,http://www.quintencapital.com/,,,,'Nima Safabakhsh ',"'Andy Love', 'Tushar Shah', 'Stephen Clearman', 'Michael Miles', 'Carlos Saez', 'Sandro Mina', 'Martin Steber', 'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Scott Asen', 'Tomas Bergstrand', 'Brad Brown', 'Tom Cassutt', 'Bill Egan ', 'Mark Egan ', 'David Lazier', ""Michael F O'Connell"", ""MK O'Connell"", 'Peter Schober', 'Jude Tuma', 'Charbel Zreik', 'Brad Buser', 'Todd Tracey'",'George Grealy ',,-74.0060152,40.7127281,NaN,NaN,NaN
2144,"Four Leaf Company, LLC  Stanford University - Graduate School of Business",Traditional,2002-01-01,"Dallas, TX",Inactive,,,495,,,,,'Christopher Flanagan ',,,,-96.7968559,32.7762719,NaN,NaN,NaN
2145,West End Capital Partners  ,Traditional,2019-03-01,"Chicago, IL, USA",Search,,,1007,www.westendcp.com,,,,'Dan Graves',"'Joe Niehaus', 'Sandro Mina', 'Will Thorndike', 'Martin Steber', 'Bill Egan ', 'David Dodson', 'Mark Egan ', 'Susan Pohlmeyer', 'John Bingaman', 'Frank Van Lint ', 'Tomas Bergstrand', 'J.T. Fitzgerald', 'Sam Duprey ', 'Richard Augustyn', 'Larry Dunn', 'Jeff Montagna', 'Peter Schober', 'Jan Simon', 'Chris Lueck', 'Dustin Sellers', 'Mike Smerklo', 'Ned Tomasevic', 'Richard Kennedy ', 'Constanza Family '",,,-87.6244212,41.8755616,NaN,NaN,NaN
